# WAIS Divide WDC06A Core Density, "dirty" version, 0 to 160 m
# Data collected by Daniel J. Breton using MADGE on 3x3x100 cm core sticks
# MADGE paper: www.igsoc.org/journal/55/194/t09J008.pdf
###############################################################################
# This is the DIRTY version of the data, meaning that all core breaks
# and core ends are INCLUDED from this datset.  This dataset IS
# recommended for accumulation rate studies because the core breaks / ends, 
# even though they appear as low density measurements, still accurately 
# represent additional accumulated mass at the site.
###############################################################################
# Columns are as follows:
# Column 1: WDC06A Depth, m
# Column 2: Density, g / cm^3
# Column 3: One-sigma uncertainty in density, g / cm^3.  This value depends on
#           density scanning speed & sample thickness.  Scan speed was not the 
#           same for all sections of core.  Range is 0.003 to 0.006 with a
#           typical value of ~0.004 g / cm^3. 
# Column 4: Sample thickness, cm.  This can sometimes be useful to determine
#           core quality (core breaks, spalls, etc.) which can affect the  
#           quality of the data at that location.  Maximum uncertainty
#           is +/- 0.01 cm.
###############################################################################

2.037	0.47136	0.00422	3.06
2.040	0.46522	0.00419	3.08
2.043	0.44731	0.00419	3.08
2.047	0.45479	0.00418	3.09
2.050	0.47155	0.00422	3.06
2.053	0.46797	0.00422	3.06
2.057	0.43634	0.00420	3.07
2.060	0.45180	0.00421	3.07
2.063	0.45264	0.00425	3.03
2.067	0.44373	0.00420	3.07
2.070	0.43083	0.00420	3.07
2.073	0.44373	0.00423	3.05
2.077	0.43290	0.00428	3.01
2.080	0.36856	0.00460	2.79
2.083	0.43134	0.00444	2.90
2.087	0.47225	0.00436	2.97
2.090	0.43012	0.00440	2.92
2.094	0.44336	0.00440	2.93
2.097	0.44104	0.00438	2.94
2.100	0.44652	0.00432	2.99
2.104	0.45751	0.00431	3.00
2.107	0.46341	0.00429	3.01
2.110	0.45025	0.00429	3.00
2.114	0.45476	0.00429	3.01
2.117	0.45037	0.00429	3.01
2.120	0.44630	0.00428	3.01
2.124	0.45722	0.00428	3.01
2.127	0.43876	0.00423	3.04
2.131	0.46904	0.00426	3.03
2.134	0.44790	0.00425	3.04
2.137	0.46840	0.00429	3.02
2.141	0.45497	0.00426	3.03
