1327.63	0.130748503
1328.92	0.131077844
1330.22	0.131736527
1331.51	0.13239521
1332.79	0.129431138
1334.07	0.13008982
1335.35	0.129760479
1336.63	0.13008982
1337.91	0.133712575
1339.18	0.133053892
1340.45	0.131736527
1342.35	0.132724551
1344.9	0.133383234
1347.44	0.135688623
1349.98	0.135688623
1352.5	0.135359281
1355.02	0.136347305
1357.53	0.137664671
1360.04	0.134371257
1362.54	0.134371257
1365.04	0.13502994
1367.52	0.133383234
1369.99	0.136347305
1372.45	0.13502994
1374.91	0.137005988
1377.36	0.136017964
1379.81	0.135688623
1382.25	0.136676647
1384.68	0.137005988
1387.1	0.135359281
1389.5	0.136017964
1391.9	0.136017964
1394.3	0.137664671
1396.7	0.136017964
1399.08	0.13502994
1401.46	0.137005988
1403.83	0.134700599
1406.19	0.135688623
